player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Ofir Davidzada,il ISR,"DF,FW",il Maccabi Tel Aviv,29-301,1991,5.0,3.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,1.0,4.0,0.0,0.0,0.0
Ben Davies,wal WAL,DF,eng Tottenham,27-312,1993,8.0,8.0,720.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12,0.12,0.0,0.12,8.0,2.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,5.0,9.0,1.0,7.0,6.0,5.0,0.0,0.0,0.0
Steven Davis,nir NIR,MF,sco Rangers,36-060,1985,6.0,6.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,3.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,12.0,0.0,1.0,0.0
Maxim De Cuyper,be BEL,MF,be Club Brugge,20-070,2000,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Charles De Ketelaere,be BEL,FW,be Club Brugge,19-357,2001,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
Ritchie De Laet,be BEL,DF,be Antwerp,32-094,1988,7.0,7.0,630.0,1.0,0.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,0.14,0.14,7.0,8.0,1.0,12.5,1.14,0.14,0.13,1.0,0.0,5.0,5.0,0.0,1.0,13.0,10.0,0.0,1.0,0.0
Ortwin De Wolf,be BEL,GK,be Antwerp,23-313,1997,2.0,1.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ciprian Deac,ro ROU,"MF,FW",ro CFR Cluj,35-014,1986,5.0,4.0,303.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3,0.3,0.59,0.0,0.3,3.4,2.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,6.0,4.0,0.0,8.0,4.0,6.0,0.0,0.0,0.0
Gabriel Debeljuh,hr CRO,FW,ro CFR Cluj,24-155,1996,6.0,5.0,368.0,1.0,0.0,0.0,0.0,1.0,0.0,0.24,0.0,0.24,0.24,0.24,4.1,7.0,4.0,57.1,1.71,0.98,0.14,0.25,0.0,9.0,21.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0
Miloš Degenek,au AUS,DF,rs Red Star,26-308,1994,8.0,8.0,710.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,1.0,1.0,100.0,0.13,0.13,0.0,0.0,0.0,9.0,5.0,0.0,1.0,12.0,7.0,0.0,0.0,0.0
Tomasz Dejewski,pl POL,DF,pl Lech Poznań,25-314,1995,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Yusuf Demir,at AUT,MF,at Rapid Wien,17-273,2003,4.0,1.0,164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.55,0.55,0.55,1.8,5.0,4.0,80.0,2.74,2.2,0.2,0.25,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Kerem Demirbay,de GER,MF,de Leverkusen,27-242,1993,5.0,5.0,445.0,1.0,2.0,0.0,0.0,1.0,0.0,0.2,0.4,0.61,0.2,0.61,4.9,10.0,5.0,50.0,2.02,1.01,0.1,0.2,0.0,15.0,11.0,0.0,3.0,3.0,8.0,0.0,0.0,0.0
Diego Demme,de GER,MF,it Napoli,29-101,1991,6.0,3.0,318.0,1.0,0.0,0.0,0.0,1.0,0.0,0.28,0.0,0.28,0.28,0.28,3.5,4.0,1.0,25.0,1.13,0.28,0.25,1.0,0.0,5.0,9.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0
Laurent Depoitre,be BEL,FW,be Gent,32-085,1988,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,2.0,100.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiril Despodov,bg BUL,FW,bg Ludogorets,24-111,1996,4.0,4.0,279.0,1.0,0.0,0.0,0.0,1.0,0.0,0.32,0.0,0.32,0.32,0.32,3.1,6.0,3.0,50.0,1.94,0.97,0.17,0.33,0.0,6.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
Giovanni Di Lorenzo,it ITA,DF,it Napoli,27-210,1993,8.0,7.0,660.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14,0.14,0.0,0.14,7.3,5.0,1.0,20.0,0.68,0.14,0.0,0.0,0.0,10.0,12.0,2.0,18.0,4.0,9.0,0.0,0.0,0.0
Moussa Diaby,fr FRA,"FW,MF",de Leverkusen,21-238,1999,8.0,4.0,476.0,4.0,3.0,0.0,0.0,0.0,0.0,0.76,0.57,1.32,0.76,1.32,5.3,15.0,9.0,60.0,2.84,1.7,0.27,0.44,0.0,6.0,1.0,1.0,17.0,4.0,2.0,0.0,0.0,0.0
Amad Diallo,ci CIV,FW,eng Manchester Utd,18-234,2002,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
Amadou Diawara,gn GUI,MF,it Roma,23-228,1997,5.0,5.0,435.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0
Brahim Díaz,es ESP,"MF,FW",it Milan,21-211,1999,6.0,3.0,306.0,3.0,0.0,0.0,0.0,1.0,0.0,0.88,0.0,0.88,0.88,0.88,3.4,5.0,3.0,60.0,1.47,0.88,0.6,1.0,0.0,4.0,5.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0
Víctor Díaz,es ESP,"DF,MF",es Granada,32-263,1988,2.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
Mark Diemers,nl NED,"MF,FW",nl Feyenoord,27-142,1993,6.0,6.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.0,1.0,20.0,0.88,0.18,0.0,0.0,0.0,8.0,20.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0
Cheikhou Dieng,sn SEN,FW,at Wolfsberger AC,27-099,1993,5.0,4.0,327.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,3.0,10.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0
Eric Dier,eng ENG,DF,eng Tottenham,27-046,1994,4.0,3.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
Nabil Dirar,ma MAR,MF,be Club Brugge,35-005,1986,2.0,2.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0
Igor Diveev,ru RUS,DF,ru CSKA Moscow,21-156,1999,6.0,6.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,5.0,1.0,20.0,0.85,0.17,0.0,0.0,0.0,4.0,6.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0
Tiago Djaló,pt POR,DF,fr Lille,20-327,2000,4.0,3.0,268.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0
Bořek Dočkal,cz CZE,MF,cz Sparta Prague,32-153,1988,5.0,4.0,360.0,1.0,3.0,0.0,0.0,3.0,0.0,0.25,0.75,1.0,0.25,1.0,4.0,2.0,1.0,50.0,0.5,0.25,0.5,1.0,0.0,5.0,7.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0
Andrei Dodi Joca,ro ROU,FW,ro CFR Cluj,20-253,2000,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dodô,br BRA,DF,ua Shakhtar,22-105,1998,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0
Matt Doherty,ie IRL,DF,eng Tottenham,29-045,1992,7.0,7.0,613.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.29,0.29,0.0,0.29,6.8,2.0,1.0,50.0,0.29,0.15,0.0,0.0,0.0,9.0,5.0,0.0,21.0,5.0,10.0,0.0,0.0,0.0
Kasper Dolberg,dk DEN,FW,fr Nice,23-147,1997,3.0,3.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,6.0,2.0,33.3,2.31,0.77,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Gianluigi Donnarumma,it ITA,GK,it Milan,22-005,1999,6.0,6.0,540.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oscar Dorley,lr LBR,"DF,MF",cz Slavia Prague,22-226,1998,6.0,5.0,411.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,4.6,3.0,2.0,66.7,0.66,0.44,0.0,0.0,0.0,5.0,9.0,1.0,7.0,6.0,6.0,0.0,0.0,0.0
Niklas Dorsch,de GER,MF,be Gent,23-046,1998,5.0,5.0,403.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,4.5,8.0,3.0,37.5,1.79,0.67,0.0,0.0,0.0,7.0,8.0,0.0,2.0,3.0,15.0,0.0,0.0,0.0
Gabriel Dos Santos,br BRA,DF,eng Arsenal,23-073,1997,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
Bas Dost,nl NED,FW,be Club Brugge,31-275,1989,2.0,2.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.0,2.0,50.0,2.48,1.24,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Douglas,br BRA,MF,gr PAOK,24-048,1997,5.0,2.0,274.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,20.0,1.64,0.33,0.0,0.0,0.0,7.0,5.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0
Aleksandar Dragović,at AUT,DF,de Leverkusen,29-361,1991,8.0,7.0,612.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,6.8,2.0,1.0,50.0,0.29,0.15,0.5,1.0,0.0,7.0,5.0,0.0,5.0,6.0,5.0,0.0,0.0,0.0
Ferdy Druijf,nl NED,FW,nl AZ Alkmaar,23-018,1998,2.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domingos Duarte,pt POR,DF,es Granada,25-357,1995,6.0,5.0,451.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,33.3,0.6,0.2,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0
Léo Duarte,br BRA,DF,it Milan,24-228,1996,2.0,1.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Michael Duffy,nir NIR,"FW,MF",ie Dundalk,26-217,1994,6.0,5.0,414.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,4.6,4.0,1.0,25.0,0.87,0.22,0.0,0.0,0.0,2.0,4.0,2.0,11.0,5.0,2.0,0.0,0.0,0.0
Shane Duffy,ie IRL,DF,sco Celtic,29-060,1992,4.0,4.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0
Denzel Dumfries,nl NED,DF,nl PSV Eindhoven,24-318,1996,6.0,6.0,510.0,1.0,1.0,1.0,1.0,2.0,0.0,0.18,0.18,0.35,0.0,0.18,5.7,5.0,1.0,20.0,0.88,0.18,0.0,0.0,0.0,13.0,10.0,0.0,5.0,11.0,4.0,1.0,0.0,0.0
Cameron Dummigan,nir NIR,DF,ie Dundalk,24-273,1996,5.0,3.0,300.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0
Michal Ďuriš,sk SVK,"FW,MF",cy AC Omonia,32-274,1988,5.0,3.0,256.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.8,4.0,1.0,25.0,1.41,0.35,0.0,0.0,1.0,5.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
Noë Dussenne,be BEL,DF,be Standard Liège,28-329,1992,5.0,5.0,437.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,2.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0
Miroslav Dvorak,cz CZE,MF,cz Slovan Liberec,22-074,1998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alan Dzagoev,ru RUS,"MF,DF",ru CSKA Moscow,30-258,1990,3.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
Edin Džeko,ba BIH,FW,it Roma,34-350,1986,6.0,2.0,245.0,3.0,1.0,0.0,0.0,1.0,0.0,1.1,0.37,1.47,1.1,1.47,2.7,8.0,6.0,75.0,2.94,2.2,0.38,0.5,0.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
Odsonne Édouard,fr FRA,FW,sco Celtic,23-045,1998,4.0,3.0,277.0,2.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.65,0.65,0.65,3.1,6.0,4.0,66.7,1.95,1.3,0.33,0.5,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Johannes Eggestein,de GER,FW,at LASK,22-298,1998,6.0,3.0,377.0,2.0,1.0,0.0,0.0,1.0,0.0,0.48,0.24,0.72,0.48,0.72,4.2,15.0,5.0,33.3,3.58,1.19,0.13,0.4,0.0,3.0,2.0,5.0,6.0,0.0,2.0,1.0,0.0,0.0
Chidera Ejuke,ng NGA,FW,ru CSKA Moscow,23-059,1998,5.0,3.0,318.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,12.0,3.0,25.0,3.4,0.85,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
Martin Ellingsen,no NOR,"MF,FW",no Molde,25-302,1995,8.0,7.0,635.0,3.0,1.0,0.0,0.0,1.0,0.0,0.43,0.14,0.57,0.43,0.57,7.1,9.0,5.0,55.6,1.28,0.71,0.33,0.6,0.0,6.0,7.0,1.0,3.0,5.0,13.0,0.0,0.0,0.0
Elif Elmas,mk MKD,"FW,MF",it Napoli,21-159,1999,6.0,4.0,326.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,6.0,2.0,33.3,1.66,0.55,0.0,0.0,0.0,3.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0
Mohamed Elneny,eg EGY,MF,eng Arsenal,28-234,1992,7.0,4.0,316.0,1.0,0.0,0.0,0.0,1.0,0.0,0.28,0.0,0.28,0.28,0.28,3.5,3.0,1.0,33.3,0.85,0.28,0.33,1.0,0.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Aritz Elustondo,es ESP,DF,es Real Sociedad,26-339,1994,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,50.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0
Mohamed Elyounoussi,no NOR,"FW,MF",sco Celtic,26-210,1994,5.0,4.0,373.0,3.0,1.0,0.0,0.0,1.0,0.0,0.72,0.24,0.97,0.72,0.97,4.1,13.0,4.0,30.8,3.14,0.97,0.23,0.75,0.0,6.0,8.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0
Mads Emil Madsen,dk DEN,MF,at LASK,23-047,1998,3.0,3.0,232.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,2.6,2.0,1.0,50.0,0.78,0.39,0.5,1.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0
Strahinja Eraković,rs SRB,DF,rs Red Star,20-039,2001,4.0,1.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
Ziya Erdal,tr TUR,DF,tr Sivasspor,33-056,1988,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0
Aarón Escandell,es ESP,GK,es Granada,25-156,1995,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
João Escoval,pt POR,DF,hr Rijeka,23-298,1997,4.0,3.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0
Ricardo Esgaio,pt POR,DF,pt Braga,27-290,1993,6.0,6.0,502.0,1.0,2.0,0.0,0.0,5.0,1.0,0.18,0.36,0.54,0.18,0.54,5.6,1.0,1.0,100.0,0.18,0.18,1.0,1.0,1.0,8.0,3.0,0.0,13.0,1.0,6.0,0.0,0.0,0.0
Anderson Esiti,ng NGA,MF,gr PAOK,26-282,1994,2.0,2.0,107.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0
Pervis Estupiñán,ec ECU,DF,es Villarreal,23-040,1998,4.0,2.0,226.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,2.5,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0
Jonny Evans,nir NIR,DF,eng Leicester City,33-058,1988,5.0,5.0,441.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,3.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
Håkon Evjen,no NOR,FW,nl AZ Alkmaar,21-016,2000,2.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
Fabiano,br BRA,GK,cy AC Omonia,33-001,1988,6.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Collins Fai,cm CMR,DF,be Standard Liège,28-201,1992,5.0,4.0,364.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.49,0.49,0.0,0.49,4.0,1.0,1.0,100.0,0.25,0.25,0.0,0.0,0.0,10.0,6.0,0.0,16.0,6.0,16.0,0.0,1.0,0.0
Fayçal Fajr,ma MAR,MF,tr Sivasspor,32-213,1988,5.0,5.0,450.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.2,0.2,0.0,0.2,5.0,6.0,2.0,33.3,1.2,0.4,0.0,0.0,0.0,12.0,17.0,0.0,11.0,5.0,11.0,0.0,0.0,0.0
Diego Falcinelli,it ITA,FW,rs Red Star,29-249,1991,8.0,8.0,677.0,1.0,1.0,0.0,0.0,2.0,0.0,0.13,0.13,0.27,0.13,0.27,7.5,10.0,1.0,10.0,1.33,0.13,0.1,1.0,0.0,28.0,21.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0
Filippo Falco,it ITA,"FW,MF",rs Red Star,29-019,1992,2.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Fassnacht,ch SUI,"MF,FW",ch Young Boys,27-111,1993,7.0,7.0,571.0,3.0,1.0,0.0,0.0,0.0,0.0,0.47,0.16,0.63,0.47,0.63,6.3,14.0,8.0,57.1,2.21,1.26,0.21,0.38,0.0,12.0,3.0,3.0,19.0,6.0,5.0,0.0,0.0,0.0
Denys Favorov,ua UKR,DF,ua Zorya Luhansk,29-335,1991,6.0,5.0,459.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,5.1,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,6.0,8.0,0.0,15.0,5.0,2.0,0.0,0.0,0.0
Federico Fazio,ar ARG,DF,it Roma,33-350,1987,5.0,4.0,386.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0
Adrian Fein,de GER,MF,nl PSV Eindhoven,21-349,1999,3.0,0.0,126.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.43,1.43,0.0,1.43,1.4,1.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0
Bruno Fernandes,pt POR,MF,eng Manchester Utd,26-175,1994,2.0,2.0,127.0,2.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,1.42,1.42,1.42,1.4,6.0,3.0,50.0,4.25,2.13,0.33,0.67,0.0,0.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0
Mário Fernandes,ru RUS,DF,ru CSKA Moscow,30-164,1990,2.0,2.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Fernando,br BRA,FW,ua Shakhtar,22-001,1999,2.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.63,5.63,0.0,5.63,0.2,1.0,1.0,100.0,5.63,5.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
João Ferreira,pt POR,DF,pt Benfica,19-345,2001,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
Petar Filipović,de GER,DF,at LASK,30-169,1990,4.0,3.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,3.0,9.0,0.0,0.0,0.0
Jordan Flores,eng ENG,MF,ie Dundalk,25-149,1995,4.0,3.0,293.0,2.0,1.0,0.0,0.0,0.0,0.0,0.61,0.31,0.92,0.61,0.92,3.3,4.0,2.0,50.0,1.23,0.61,0.5,1.0,0.0,1.0,1.0,0.0,3.0,1.0,9.0,0.0,0.0,0.0
