player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Tomislav Štrkalj,hr CRO,FW,Tondela,24-197,1996,9.0,5.0,443.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.2,4.9,7.0,1.0,14.3,1.42,0.2,0.0,0.0,0.0,4.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Easah Suliman,eng ENG,DF,Vitória,23-020,1998,9.0,7.0,666.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,4.0,1.0,25.0,0.54,0.14,0.0,0.0,0.0,10.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0
Mile Svilar,be BEL,GK,Benfica,21-172,1999,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adel Taarabt,ma MAR,MF,Benfica,31-267,1989,14.0,9.0,851.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11,9.5,10.0,3.0,30.0,1.06,0.32,0.0,0.0,0.0,26.0,28.0,0.0,10.0,8.0,8.0,0.0,0.0,0.0
Bruno Tabata,br BRA,MF,Sporting CP,23-322,1997,9.0,1.0,251.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.36,0.36,0.0,0.36,2.8,7.0,3.0,42.9,2.51,1.08,0.0,0.0,0.0,8.0,11.0,0.0,15.0,4.0,3.0,0.0,0.0,0.0
Lucas Tagliapietra,br BRA,DF,Portimonense,30-102,1990,3.0,2.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,1.0,100.0,0.81,0.81,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
Afonso Taira,pt POR,MF,Belenenses,28-243,1992,17.0,13.0,1130.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,2.0,1.0,50.0,0.16,0.08,0.0,0.0,0.0,31.0,20.0,0.0,1.0,15.0,32.0,0.0,0.0,0.0
Talocha,pt POR,"DF,MF",Gil Vicente FC,31-169,1989,17.0,16.0,1401.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.13,0.13,0.0,0.13,15.6,13.0,2.0,15.4,0.84,0.13,0.0,0.0,0.0,12.0,12.0,1.0,111.0,23.0,9.0,0.0,0.0,0.0
Douglas Tanque,br BRA,FW,Paços,27-111,1993,17.0,17.0,1418.0,6.0,0.0,1.0,2.0,4.0,0.0,0.38,0.0,0.38,0.32,0.32,15.8,49.0,17.0,34.7,3.11,1.08,0.1,0.29,0.0,48.0,45.0,7.0,5.0,6.0,14.0,0.0,0.0,0.0
Mehdi Taremi,ir IRN,FW,Porto,28-212,1992,19.0,12.0,1093.0,10.0,2.0,0.0,0.0,0.0,1.0,0.82,0.16,0.99,0.82,0.99,12.1,44.0,22.0,50.0,3.62,1.81,0.23,0.45,0.0,13.0,29.0,6.0,4.0,2.0,10.0,0.0,0.0,0.0
David Tavares,pt POR,MF,Moreirense,21-334,1999,11.0,1.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,8.0,11.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0
Heriberto Tavares,pt POR,MF,Famalicão,23-362,1997,4.0,3.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,33.3,1.01,0.34,0.0,0.0,0.0,2.0,9.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
Nuno Tavares,pt POR,DF,Benfica,21-020,2000,10.0,4.0,403.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.0,2.0,66.7,0.67,0.45,0.0,0.0,0.0,13.0,9.0,1.0,26.0,4.0,5.0,0.0,0.0,0.0
Tomás Tavares,pt POR,"DF,MF",SC Farense,19-345,2001,4.0,4.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,9.0,5.0,4.0,0.0,0.0,0.0
Yohan Tavares,pt POR,DF,Tondela,32-350,1988,15.0,15.0,1251.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,2.0,1.0,50.0,0.14,0.07,0.0,0.0,0.0,13.0,4.0,0.0,0.0,37.0,15.0,0.0,0.0,0.0
Diogo Teixeira,pt POR,MF,Rio Ave,22-026,1999,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
