player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Maya Yoshida,jp JPN,DF,Sampdoria,32-181,1988,20.0,17.0,1486.0,1.0,1.0,0.0,0.0,3.0,0.0,0.06,0.06,0.12,0.06,0.12,16.5,7.0,1.0,14.3,0.42,0.06,0.14,1.0,0.0,11.0,15.0,0.0,0.0,27.0,10.0,0.0,0.0,0.0
Ashley Young,eng ENG,DF,Inter,35-227,1985,16.0,11.0,934.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.19,0.19,0.0,0.19,10.4,11.0,4.0,36.4,1.06,0.39,0.0,0.0,0.0,9.0,7.0,1.0,27.0,3.0,5.0,0.0,1.0,0.0
Mattia Zaccagni,it ITA,"MF,FW",Hellas Verona,25-250,1995,22.0,20.0,1632.0,5.0,5.0,1.0,1.0,5.0,0.0,0.28,0.28,0.55,0.22,0.5,18.1,22.0,10.0,45.5,1.21,0.55,0.18,0.4,0.0,19.0,63.0,6.0,43.0,20.0,18.0,1.0,0.0,0.0
Miha Zajc,si SVN,MF,Genoa,26-235,1994,18.0,13.0,1060.0,1.0,2.0,0.0,0.0,3.0,0.0,0.08,0.17,0.25,0.08,0.25,11.8,13.0,4.0,30.8,1.1,0.34,0.08,0.25,0.0,14.0,21.0,3.0,8.0,17.0,13.0,0.0,0.0,0.0
Niccolò Zanellato,it ITA,MF,Crotone,22-242,1998,14.0,13.0,1041.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.09,0.09,0.09,11.6,4.0,1.0,25.0,0.35,0.09,0.25,1.0,0.0,22.0,20.0,1.0,3.0,9.0,14.0,0.0,0.0,0.0
Cristián Zapata,co COL,DF,Genoa,34-144,1986,8.0,8.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,2.0,1.0,50.0,0.3,0.15,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,9.0,0.0,1.0,0.0
Duván Zapata,co COL,FW,Atalanta,29-326,1991,22.0,16.0,1361.0,8.0,4.0,1.0,1.0,0.0,0.0,0.53,0.26,0.79,0.46,0.73,15.1,49.0,19.0,38.8,3.24,1.26,0.14,0.37,0.0,15.0,30.0,14.0,26.0,5.0,2.0,1.0,0.0,0.0
Gabriele Zappa,it ITA,"DF,FW",Cagliari,21-061,1999,23.0,20.0,1775.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.15,0.15,0.0,0.15,19.7,6.0,1.0,16.7,0.3,0.05,0.0,0.0,0.0,16.0,10.0,1.0,44.0,19.0,19.0,0.0,0.0,0.0
Davide Zappacosta,it ITA,DF,Genoa,28-255,1992,13.0,11.0,988.0,1.0,1.0,0.0,0.0,2.0,0.0,0.09,0.09,0.18,0.09,0.18,11.0,14.0,4.0,28.6,1.28,0.36,0.07,0.25,0.0,18.0,5.0,5.0,33.0,9.0,9.0,0.0,0.0,0.0
Simone Zaza,it ITA,FW,Torino,29-241,1991,14.0,11.0,943.0,3.0,0.0,0.0,0.0,3.0,0.0,0.29,0.0,0.29,0.29,0.29,10.5,36.0,10.0,27.8,3.44,0.95,0.08,0.3,0.0,24.0,18.0,8.0,3.0,2.0,5.0,0.0,0.0,0.0
Marvin Zeegelaar,nl NED,DF,Udinese,30-193,1990,18.0,17.0,1355.0,1.0,0.0,0.0,0.0,4.0,0.0,0.07,0.0,0.07,0.07,0.07,15.1,7.0,1.0,14.3,0.46,0.07,0.14,1.0,0.0,29.0,7.0,2.0,30.0,9.0,20.0,0.0,0.0,0.0
Piotr Zieliński,pl POL,MF,Napoli,26-277,1994,19.0,16.0,1275.0,4.0,3.0,0.0,0.0,1.0,0.0,0.28,0.21,0.49,0.28,0.49,14.2,32.0,14.0,43.8,2.26,0.99,0.13,0.29,0.0,5.0,22.0,2.0,26.0,6.0,10.0,0.0,0.0,0.0
Joshua Zirkzee,nl NED,FW,Parma,19-275,2001,2.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeroen Zoet,nl NED,GK,Spezia,30-046,1991,2.0,2.0,153.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Filip Đuričić,rs SRB,"MF,FW",Sassuolo,29-022,1992,19.0,17.0,1303.0,4.0,2.0,1.0,1.0,1.0,0.0,0.28,0.14,0.41,0.21,0.35,14.5,38.0,9.0,23.7,2.62,0.62,0.08,0.33,0.0,25.0,30.0,4.0,8.0,2.0,14.0,0.0,0.0,0.0
