player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Dereck Kutesa,ch SUI,"MF,FW",Reims,23-061,1997,17.0,4.0,432.0,1.0,2.0,0.0,0.0,1.0,0.0,0.21,0.42,0.62,0.21,0.62,0.7,0.7,0.3,0.15,0.07,0.22,0.15,0.22,4.8,5.0,1.0,0.0,20.0,1.04,0.21,0.2,1.0,0.14,0.3,0.3,57.0,86.0,66.3,866.0,175.0,34.0,43.0,79.1,20.0,30.0,66.7,3.0,6.0,50.0,1.7,4.0,3.0,1.0,0.0,7.0,84.0,2.0,0.0,0.0,29.0,2.0,12.0,0.0,0.0,0.0,0.0,63.0,11.0,12.0,14.0,66.0,3.0,1.0,0.0,0.0,2.0,6.0,6.0,7.0,1.46,4.0,0.0,0.0,0.0,3.0,2.0,0.42,2.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,5.0,2.0,4.0,3.0,12.0,25.0,9.0,79.0,12.0,15.2,32.0,25.0,22.0,8.0,1.0,0.0,7.0,2.0,0.0,0.0,162.0,2.0,20.0,69.0,92.0,20.0,160.0,10.0,21.0,47.6,10.0,0.0,130.0,841.0,542.0,24.0,8.0,8.0,176.0,122.0,69.3,14.0,16.0,0.0,10.0,12.0,2.0,0.0,0.0,0.0,15.0,2.0,5.0,28.6
Enock Kwateng,fr FRA,DF,Bordeaux,23-302,1997,10.0,5.0,441.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.01,0.09,0.1,0.01,0.1,4.9,2.0,1.0,0.0,50.0,0.41,0.2,0.0,0.0,0.04,-0.1,-0.1,238.0,294.0,81.0,3792.0,1595.0,126.0,140.0,90.0,88.0,113.0,77.9,15.0,25.0,60.0,-0.4,2.0,12.0,3.0,1.0,19.0,243.0,51.0,2.0,0.0,45.0,3.0,5.0,0.0,0.0,0.0,0.0,179.0,54.0,61.0,30.0,195.0,13.0,49.0,0.0,0.0,7.0,4.0,7.0,8.0,1.63,8.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,7.0,1.0,0.0,7.0,10.0,70.0,3.0,52.0,12.0,23.1,31.0,14.0,7.0,9.0,0.0,0.0,9.0,8.0,17.0,0.0,353.0,19.0,119.0,187.0,60.0,5.0,303.0,7.0,12.0,58.3,8.0,0.0,202.0,837.0,501.0,27.0,3.0,0.0,221.0,204.0,92.3,3.0,5.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,55.0,10.0,4.0,71.4
Gaëtan Laborde,fr FRA,"FW,MF",Montpellier,26-278,1994,23.0,23.0,1984.0,7.0,6.0,0.0,0.0,3.0,0.0,0.32,0.27,0.59,0.32,0.59,5.5,5.5,2.7,0.25,0.12,0.37,0.25,0.37,22.0,57.0,25.0,0.0,43.9,2.59,1.13,0.12,0.28,0.1,1.5,1.5,378.0,564.0,67.0,5395.0,1338.0,218.0,283.0,77.0,128.0,187.0,68.4,15.0,41.0,36.6,3.3,21.0,20.0,14.0,1.0,40.0,549.0,15.0,1.0,2.0,173.0,11.0,35.0,0.0,0.0,0.0,0.0,338.0,107.0,119.0,283.0,156.0,43.0,5.0,18.0,3.0,13.0,16.0,34.0,50.0,2.27,37.0,0.0,6.0,3.0,2.0,12.0,0.54,9.0,0.0,1.0,2.0,0.0,0.0,20.0,13.0,8.0,8.0,4.0,2.0,31.0,6.5,29.0,285.0,68.0,23.9,47.0,124.0,114.0,21.0,0.0,0.0,21.0,12.0,14.0,0.0,817.0,15.0,78.0,404.0,392.0,121.0,802.0,20.0,39.0,51.3,22.0,5.0,478.0,2757.0,1868.0,99.0,37.0,19.0,960.0,595.0,62.0,64.0,31.0,0.0,40.0,21.0,4.0,0.0,0.0,0.0,129.0,79.0,76.0,51.0
Tom Lacoux,fr FRA,MF,Bordeaux,19-011,2002,4.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,80.8,499.0,16.0,3.0,5.0,60.0,12.0,13.0,92.3,6.0,8.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,17.0,6.0,35.3,7.0,10.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,35.0,3.0,10.0,21.0,5.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,21.0,77.0,41.0,3.0,1.0,0.0,26.0,24.0,92.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0
Alban Lafont,fr FRA,GK,Nantes,22-013,1999,23.0,23.0,2070.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,696.0,64.1,14520.0,9872.0,60.0,61.0,98.4,200.0,202.0,99.0,186.0,432.0,43.1,0.0,0.0,5.0,1.0,0.0,0.0,454.0,242.0,77.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,312.0,20.0,364.0,30.0,537.0,1.0,0.0,98.0,3.0,13.0,3.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,774.0,647.0,767.0,8.0,0.0,0.0,536.0,0.0,0.0,0.0,0.0,0.0,330.0,1429.0,792.0,0.0,0.0,0.0,283.0,281.0,99.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0
Kenny Lala,fr FRA,DF,Strasbourg,29-125,1991,21.0,21.0,1834.0,3.0,2.0,3.0,3.0,1.0,0.0,0.15,0.1,0.25,0.0,0.1,2.5,0.3,4.0,0.12,0.2,0.32,0.01,0.21,20.4,8.0,2.0,3.0,25.0,0.39,0.1,0.0,0.0,0.03,0.5,-0.3,832.0,1127.0,73.8,18260.0,7247.0,297.0,341.0,87.1,335.0,406.0,82.5,193.0,341.0,56.6,-2.0,30.0,64.0,26.0,13.0,85.0,853.0,274.0,43.0,4.0,128.0,55.0,62.0,29.0,9.0,15.0,2.0,529.0,216.0,382.0,133.0,745.0,24.0,202.0,7.0,1.0,27.0,23.0,41.0,52.0,2.55,33.0,17.0,2.0,0.0,0.0,5.0,0.25,4.0,1.0,0.0,0.0,0.0,0.0,24.0,15.0,14.0,8.0,2.0,8.0,21.0,38.1,13.0,208.0,65.0,31.3,77.0,96.0,35.0,27.0,8.0,2.0,19.0,13.0,39.0,2.0,1320.0,70.0,373.0,637.0,408.0,18.0,1052.0,20.0,34.0,58.8,21.0,0.0,807.0,4551.0,2630.0,110.0,44.0,3.0,872.0,770.0,88.3,26.0,34.0,0.0,20.0,16.0,1.0,0.0,0.0,0.0,160.0,18.0,22.0,45.0
Loïck Landre,fr FRA,DF,Nîmes,28-276,1992,13.0,13.0,1007.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.07,0.0,0.07,0.07,0.07,11.2,5.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.15,-0.8,-0.8,420.0,478.0,87.9,9633.0,2839.0,102.0,109.0,93.6,228.0,238.0,95.8,87.0,125.0,69.6,0.0,0.0,27.0,0.0,0.0,28.0,457.0,21.0,17.0,0.0,41.0,22.0,0.0,0.0,0.0,0.0,0.0,368.0,37.0,73.0,58.0,391.0,15.0,4.0,0.0,2.0,7.0,3.0,3.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,9.0,4.0,0.0,10.0,19.0,52.6,9.0,69.0,24.0,34.8,41.0,28.0,0.0,25.0,14.0,0.0,11.0,14.0,49.0,0.0,583.0,72.0,326.0,283.0,9.0,7.0,562.0,2.0,2.0,100.0,2.0,0.0,353.0,1921.0,1170.0,20.0,0.0,0.0,383.0,376.0,98.2,0.0,1.0,0.0,17.0,6.0,0.0,0.0,2.0,0.0,78.0,23.0,17.0,57.5
Julien Laporte,fr FRA,DF,Lorient,27-093,1993,15.0,15.0,1350.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.01,0.01,0.02,0.01,0.02,15.0,3.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.06,-0.2,-0.2,585.0,716.0,81.7,13952.0,4542.0,141.0,151.0,93.4,295.0,342.0,86.3,147.0,216.0,68.1,-0.1,3.0,36.0,4.0,0.0,36.0,692.0,24.0,23.0,1.0,67.0,25.0,0.0,0.0,0.0,0.0,0.0,487.0,49.0,180.0,98.0,536.0,55.0,1.0,2.0,1.0,19.0,5.0,5.0,10.0,0.67,8.0,2.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,35.0,21.0,24.0,9.0,2.0,20.0,36.0,55.6,16.0,156.0,56.0,35.9,104.0,47.0,5.0,23.0,14.0,0.0,9.0,19.0,79.0,2.0,870.0,108.0,519.0,385.0,17.0,7.0,846.0,2.0,3.0,66.7,2.0,0.0,499.0,2611.0,1402.0,31.0,2.0,0.0,529.0,522.0,98.7,3.0,3.0,0.0,13.0,9.0,0.0,0.0,2.0,0.0,162.0,41.0,18.0,69.5
Gautier Larsonneur,fr FRA,GK,Brest,23-348,1997,23.0,23.0,2070.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,850.0,79.1,20264.0,11398.0,101.0,102.0,99.0,312.0,319.0,97.8,257.0,427.0,60.2,0.0,0.0,6.0,0.0,0.0,0.0,602.0,248.0,67.0,0.0,59.0,17.0,0.0,0.0,0.0,0.0,0.0,509.0,46.0,295.0,36.0,652.0,0.0,0.0,116.0,3.0,23.0,2.0,4.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,920.0,824.0,918.0,4.0,0.0,0.0,673.0,1.0,1.0,100.0,1.0,0.0,454.0,2270.0,1356.0,0.0,0.0,0.0,419.0,417.0,99.5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0
Paul Lasne,fr FRA,MF,Brest,32-020,1989,15.0,13.0,1128.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.03,0.02,0.05,0.03,0.05,12.5,2.0,1.0,0.0,50.0,0.16,0.08,0.0,0.0,0.16,-0.3,-0.3,600.0,704.0,85.2,12078.0,2276.0,190.0,218.0,87.2,305.0,331.0,92.1,93.0,135.0,68.9,-0.3,3.0,37.0,4.0,0.0,27.0,693.0,11.0,9.0,0.0,69.0,15.0,4.0,1.0,1.0,0.0,0.0,548.0,67.0,89.0,295.0,372.0,27.0,0.0,1.0,0.0,11.0,17.0,6.0,10.0,0.8,7.0,1.0,0.0,0.0,1.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,39.0,28.0,23.0,15.0,1.0,5.0,25.0,20.0,20.0,278.0,76.0,27.3,152.0,98.0,28.0,15.0,4.0,0.0,11.0,16.0,12.0,0.0,805.0,52.0,298.0,467.0,82.0,6.0,794.0,4.0,5.0,80.0,5.0,0.0,533.0,2476.0,1075.0,37.0,8.0,2.0,594.0,574.0,96.6,10.0,2.0,0.0,17.0,16.0,1.0,0.0,1.0,0.0,126.0,13.0,14.0,48.1
Armand Lauriente,fr FRA,"FW,MF",Lorient,22-063,1998,15.0,9.0,885.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.2,0.2,0.0,0.2,1.2,1.2,3.6,0.12,0.36,0.48,0.12,0.48,9.8,27.0,9.0,4.0,33.3,2.75,0.92,0.0,0.0,0.04,-1.2,-1.2,225.0,294.0,76.5,3926.0,1248.0,130.0,150.0,86.7,58.0,74.0,78.4,34.0,57.0,59.6,-1.6,26.0,19.0,12.0,4.0,21.0,267.0,27.0,2.0,1.0,42.0,13.0,26.0,22.0,5.0,11.0,4.0,207.0,34.0,53.0,37.0,244.0,6.0,2.0,2.0,0.0,8.0,6.0,11.0,49.0,4.98,25.0,8.0,7.0,4.0,4.0,4.0,0.41,3.0,0.0,0.0,1.0,0.0,0.0,15.0,11.0,5.0,10.0,0.0,4.0,14.0,28.6,10.0,170.0,44.0,25.9,30.0,82.0,58.0,11.0,0.0,0.0,11.0,6.0,1.0,0.0,446.0,7.0,55.0,198.0,240.0,35.0,416.0,24.0,38.0,63.2,24.0,0.0,350.0,2215.0,1488.0,69.0,27.0,9.0,443.0,304.0,68.6,30.0,27.0,0.0,17.0,14.0,6.0,1.0,0.0,0.0,59.0,4.0,12.0,25.0
Wesley Lautoa,nc NCL,"MF,DF",Dijon,33-164,1987,16.0,10.0,853.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.0,0.01,0.01,0.01,9.5,4.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.03,-0.1,-0.1,384.0,447.0,85.9,7922.0,2117.0,124.0,140.0,88.6,193.0,215.0,89.8,65.0,83.0,78.3,0.0,1.0,26.0,2.0,0.0,30.0,435.0,12.0,10.0,2.0,53.0,17.0,1.0,0.0,0.0,0.0,0.0,330.0,56.0,61.0,333.0,84.0,12.0,2.0,3.0,1.0,8.0,6.0,7.0,7.0,0.74,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,12.0,11.0,0.0,7.0,31.0,22.6,24.0,163.0,51.0,31.3,67.0,89.0,7.0,13.0,4.0,0.0,9.0,10.0,32.0,0.0,533.0,42.0,233.0,301.0,30.0,2.0,523.0,2.0,2.0,100.0,2.0,0.0,322.0,1392.0,762.0,12.0,3.0,0.0,379.0,361.0,95.3,6.0,5.0,0.0,21.0,7.0,0.0,0.0,0.0,1.0,81.0,14.0,9.0,60.9
Jérémy Le Douaron,fr FRA,"FW,MF",Brest,22-290,1998,16.0,6.0,561.0,1.0,2.0,0.0,0.0,0.0,0.0,0.16,0.32,0.48,0.16,0.48,1.0,1.0,0.3,0.16,0.06,0.21,0.16,0.21,6.2,9.0,5.0,0.0,55.6,1.44,0.8,0.11,0.2,0.11,0.0,0.0,97.0,140.0,69.3,1388.0,259.0,57.0,75.0,76.0,31.0,44.0,70.5,4.0,10.0,40.0,1.7,7.0,4.0,3.0,1.0,5.0,137.0,3.0,1.0,0.0,39.0,1.0,10.0,0.0,0.0,0.0,0.0,89.0,27.0,24.0,87.0,26.0,10.0,0.0,3.0,1.0,1.0,1.0,4.0,12.0,1.93,9.0,0.0,0.0,1.0,2.0,4.0,0.64,3.0,0.0,0.0,0.0,1.0,0.0,12.0,4.0,6.0,5.0,1.0,4.0,15.0,26.7,11.0,110.0,28.0,25.5,37.0,48.0,25.0,13.0,1.0,0.0,12.0,1.0,10.0,0.0,251.0,12.0,42.0,109.0,117.0,21.0,249.0,5.0,12.0,41.7,5.0,0.0,155.0,700.0,359.0,22.0,7.0,3.0,225.0,161.0,71.6,23.0,25.0,0.0,14.0,14.0,1.0,1.0,0.0,0.0,49.0,19.0,13.0,59.4
Enzo Le Fée,fr FRA,"MF,FW",Lorient,21-002,2000,20.0,10.0,887.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.1,0.1,0.0,0.1,0.3,0.3,2.5,0.03,0.25,0.28,0.03,0.28,9.9,9.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.03,-0.3,-0.3,337.0,434.0,77.6,6200.0,1568.0,159.0,184.0,86.4,131.0,152.0,86.2,40.0,80.0,50.0,-1.5,16.0,45.0,5.0,2.0,33.0,399.0,35.0,12.0,2.0,47.0,15.0,11.0,20.0,7.0,10.0,0.0,306.0,60.0,68.0,55.0,368.0,10.0,0.0,0.0,4.0,13.0,14.0,10.0,26.0,2.64,19.0,2.0,1.0,2.0,2.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,12.0,12.0,4.0,11.0,35.0,31.4,24.0,256.0,67.0,26.2,86.0,125.0,45.0,26.0,5.0,0.0,21.0,15.0,6.0,0.0,580.0,15.0,113.0,349.0,156.0,9.0,548.0,16.0,30.0,53.3,17.0,1.0,382.0,2123.0,1163.0,63.0,13.0,3.0,455.0,388.0,85.3,21.0,22.0,0.0,17.0,16.0,1.0,0.0,0.0,0.0,74.0,1.0,6.0,14.3
Vincent Le Goff,fr FRA,DF,Lorient,31-113,1989,14.0,14.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.01,0.05,0.06,0.01,0.06,14.0,4.0,2.0,0.0,50.0,0.29,0.14,0.0,0.0,0.02,-0.1,-0.1,579.0,736.0,78.7,10360.0,4397.0,257.0,289.0,88.9,258.0,317.0,81.4,58.0,105.0,55.2,-0.7,10.0,31.0,12.0,5.0,58.0,590.0,146.0,10.0,1.0,79.0,14.0,26.0,1.0,0.0,1.0,0.0,417.0,179.0,140.0,531.0,37.0,23.0,135.0,2.0,5.0,10.0,12.0,22.0,17.0,1.21,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,12.0,13.0,1.0,10.0,27.0,37.0,17.0,178.0,65.0,36.5,79.0,80.0,19.0,27.0,3.0,1.0,24.0,19.0,34.0,0.0,865.0,39.0,273.0,454.0,194.0,10.0,720.0,5.0,11.0,45.5,6.0,0.0,474.0,2352.0,1386.0,58.0,25.0,1.0,543.0,486.0,89.5,9.0,7.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,110.0,18.0,21.0,46.2
Damien Le Tallec,fr FRA,"MF,DF",Montpellier,30-292,1990,14.0,9.0,792.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.05,0.0,0.05,0.05,0.05,8.8,6.0,1.0,0.0,16.7,0.68,0.11,0.0,0.0,0.08,-0.5,-0.5,221.0,275.0,80.4,4822.0,1091.0,75.0,91.0,82.4,96.0,114.0,84.2,45.0,60.0,75.0,0.0,0.0,22.0,3.0,0.0,29.0,263.0,12.0,12.0,0.0,41.0,17.0,0.0,0.0,0.0,0.0,0.0,166.0,31.0,78.0,24.0,204.0,29.0,0.0,1.0,0.0,3.0,2.0,3.0,4.0,0.45,4.0,0.0,0.0,0.0,0.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,5.0,4.0,1.0,4.0,15.0,26.7,11.0,113.0,30.0,26.5,49.0,47.0,17.0,13.0,4.0,0.0,9.0,9.0,17.0,2.0,337.0,25.0,88.0,207.0,55.0,9.0,327.0,0.0,0.0,0.0,0.0,0.0,143.0,688.0,235.0,11.0,4.0,0.0,208.0,187.0,89.9,4.0,1.0,0.0,12.0,8.0,0.0,0.0,0.0,1.0,84.0,22.0,10.0,68.8
James Lea Siliki,fr FRA,MF,Rennes,24-238,1996,6.0,3.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.1,0.02,0.11,0.1,0.11,2.7,6.0,1.0,0.0,16.7,2.2,0.37,0.0,0.0,0.04,-0.3,-0.3,119.0,152.0,78.3,2369.0,451.0,45.0,60.0,75.0,52.0,57.0,91.2,19.0,30.0,63.3,0.0,1.0,16.0,3.0,0.0,15.0,151.0,1.0,1.0,0.0,22.0,8.0,4.0,0.0,0.0,0.0,0.0,109.0,17.0,26.0,104.0,40.0,7.0,0.0,0.0,1.0,5.0,3.0,6.0,7.0,2.56,5.0,0.0,1.0,1.0,0.0,1.0,0.37,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,1.0,1.0,3.0,33.3,2.0,41.0,14.0,34.1,9.0,27.0,5.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,173.0,3.0,22.0,101.0,60.0,5.0,173.0,1.0,5.0,20.0,1.0,0.0,107.0,590.0,331.0,12.0,4.0,0.0,155.0,139.0,89.7,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,2.0,33.3
Jean-Louis Leca,fr FRA,GK,Lens,35-137,1985,23.0,23.0,2064.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.01,0.0,0.01,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,680.0,66.3,14959.0,10752.0,92.0,92.0,100.0,149.0,151.0,98.7,203.0,430.0,47.2,-0.1,2.0,10.0,0.0,0.0,0.0,474.0,206.0,65.0,0.0,37.0,14.0,0.0,0.0,0.0,0.0,0.0,302.0,12.0,366.0,45.0,518.0,0.0,0.0,82.0,1.0,17.0,2.0,1.0,4.0,0.17,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,3.0,50.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,647.0,725.0,2.0,0.0,0.0,523.0,0.0,0.0,0.0,0.0,0.0,328.0,1640.0,898.0,0.0,0.0,0.0,313.0,311.0,99.4,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0
Benjamin Lecomte,fr FRA,GK,Monaco,29-285,1991,13.0,13.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,464.0,75.4,9739.0,5992.0,73.0,75.0,97.3,161.0,162.0,99.4,115.0,226.0,50.9,0.0,0.0,3.0,0.0,0.0,1.0,352.0,112.0,31.0,0.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,263.0,19.0,182.0,282.0,106.0,1.0,0.0,55.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,496.0,404.0,488.0,10.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,232.0,1081.0,538.0,0.0,0.0,0.0,247.0,246.0,99.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0
Pierre Lees-Melou,fr FRA,MF,Nice,27-256,1993,15.0,14.0,1258.0,4.0,1.0,1.0,1.0,2.0,0.0,0.29,0.07,0.36,0.21,0.29,3.0,2.2,0.5,0.21,0.03,0.25,0.16,0.19,14.0,21.0,5.0,0.0,23.8,1.5,0.36,0.14,0.6,0.11,1.0,0.8,657.0,772.0,85.1,12406.0,3192.0,274.0,300.0,91.3,289.0,326.0,88.7,81.0,120.0,67.5,0.5,6.0,69.0,9.0,2.0,77.0,745.0,27.0,21.0,2.0,109.0,23.0,11.0,0.0,0.0,0.0,0.0,557.0,108.0,107.0,127.0,611.0,23.0,4.0,3.0,2.0,15.0,12.0,14.0,24.0,1.72,16.0,1.0,1.0,2.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,48.0,29.0,18.0,23.0,7.0,18.0,53.0,34.0,35.0,298.0,89.0,29.9,86.0,145.0,67.0,30.0,5.0,0.0,25.0,14.0,17.0,0.0,927.0,36.0,238.0,538.0,221.0,22.0,907.0,8.0,16.0,50.0,11.0,0.0,631.0,3533.0,1928.0,76.0,26.0,1.0,744.0,669.0,89.9,8.0,14.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,114.0,8.0,12.0,40.0
