player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Fábio Silva,pt POR,FW,Wolves,18-201,2002,16.0,6.0,708.0,2.0,0.0,1.0,1.0,2.0,0.0,0.25,0.0,0.25,0.13,0.13,3.0,2.3,0.3,0.39,0.04,0.43,0.29,0.33,7.9,21.0,5.0,0.0,23.8,2.67,0.64,0.05,0.2,0.11,-1.0,-1.3,114.0,153.0,74.5,1645.0,232.0,67.0,83.0,80.7,34.0,42.0,81.0,7.0,15.0,46.7,-0.3,7.0,3.0,3.0,0.0,7.0,144.0,9.0,0.0,0.0,38.0,1.0,2.0,0.0,0.0,0.0,0.0,87.0,45.0,21.0,10.0,122.0,8.0,1.0,4.0,0.0,3.0,10.0,6.0,15.0,1.91,8.0,0.0,1.0,3.0,3.0,1.0,0.13,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,4.0,0.0,1.0,5.0,20.0,4.0,110.0,21.0,19.1,12.0,65.0,33.0,8.0,0.0,0.0,8.0,3.0,2.0,0.0,250.0,6.0,35.0,129.0,107.0,38.0,241.0,9.0,15.0,60.0,10.0,0.0,149.0,526.0,262.0,9.0,4.0,1.0,359.0,185.0,51.5,22.0,12.0,0.0,9.0,15.0,2.0,1.0,0.0,0.0,29.0,11.0,46.0,19.3
Thiago Silva,br BRA,DF,Chelsea,36-136,1984,17.0,17.0,1457.0,2.0,0.0,0.0,0.0,3.0,0.0,0.12,0.0,0.12,0.12,0.12,0.8,0.8,0.2,0.05,0.01,0.06,0.05,0.06,16.2,9.0,4.0,0.0,44.4,0.56,0.25,0.22,0.5,0.09,1.2,1.2,1349.0,1443.0,93.5,29579.0,9135.0,361.0,376.0,96.0,729.0,754.0,96.7,252.0,299.0,84.3,-0.2,3.0,90.0,4.0,0.0,66.0,1412.0,31.0,28.0,1.0,72.0,44.0,1.0,0.0,0.0,0.0,0.0,1185.0,106.0,152.0,159.0,1211.0,48.0,3.0,7.0,3.0,8.0,8.0,7.0,12.0,0.74,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,14.0,5.0,1.0,9.0,14.0,64.3,5.0,75.0,30.0,40.0,31.0,40.0,4.0,20.0,11.0,1.0,9.0,15.0,79.0,1.0,1586.0,184.0,739.0,931.0,43.0,14.0,1557.0,2.0,3.0,66.7,2.0,0.0,1120.0,6105.0,4076.0,124.0,13.0,0.0,1241.0,1234.0,99.4,5.0,2.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,173.0,39.0,13.0,75.0
Moussa Sissoko,fr FRA,MF,Tottenham,31-173,1989,17.0,14.0,1329.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.02,0.04,0.06,0.02,0.06,14.8,2.0,1.0,0.0,50.0,0.14,0.07,0.0,0.0,0.16,-0.3,-0.3,547.0,650.0,84.2,9765.0,2116.0,243.0,280.0,86.8,235.0,261.0,90.0,59.0,89.0,66.3,-0.5,5.0,40.0,6.0,2.0,28.0,607.0,43.0,8.0,1.0,64.0,18.0,9.0,0.0,0.0,0.0,0.0,476.0,79.0,95.0,58.0,511.0,33.0,35.0,3.0,0.0,7.0,16.0,10.0,15.0,1.02,14.0,0.0,0.0,0.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,23.0,18.0,20.0,3.0,0.0,7.0,18.0,38.9,11.0,199.0,60.0,30.2,116.0,65.0,18.0,22.0,4.0,0.0,18.0,15.0,29.0,0.0,774.0,54.0,236.0,443.0,152.0,9.0,731.0,13.0,25.0,52.0,15.0,0.0,471.0,2466.0,1234.0,54.0,22.0,3.0,530.0,478.0,90.2,8.0,13.0,0.0,18.0,7.0,0.0,0.0,0.0,0.0,149.0,15.0,22.0,40.5
Islam Slimani,dz ALG,FW,Leicester City,32-232,1988,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.13,0.32,0.19,0.32,0.2,1.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.04,0.0,0.0,8.0,11.0,72.7,108.0,16.0,5.0,6.0,83.3,3.0,5.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,40.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,7.0,7.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,7.0,0.0,0.0,0.0,17.0,12.0,70.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,75.0
William Smallbone,ie IRL,MF,Southampton,20-350,2000,3.0,2.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.0,0.04,0.04,0.04,1.9,1.0,1.0,0.0,100.0,0.52,0.52,0.0,0.0,0.07,-0.1,-0.1,64.0,78.0,82.1,1113.0,243.0,28.0,31.0,90.3,31.0,34.0,91.2,4.0,11.0,36.4,0.0,0.0,4.0,1.0,0.0,5.0,78.0,0.0,0.0,0.0,18.0,5.0,2.0,0.0,0.0,0.0,0.0,52.0,10.0,16.0,15.0,58.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,1.57,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,3.0,1.0,1.0,4.0,25.0,3.0,43.0,18.0,41.9,9.0,21.0,13.0,5.0,0.0,0.0,5.0,1.0,2.0,0.0,95.0,1.0,14.0,51.0,38.0,3.0,95.0,1.0,1.0,100.0,1.0,0.0,61.0,302.0,133.0,7.0,3.0,1.0,79.0,67.0,84.8,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,12.0,3.0,4.0,42.9
Emile Smith-Rowe,eng ENG,MF,Arsenal,20-192,2000,8.0,8.0,642.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.42,0.7,0.7,1.4,0.1,0.2,0.3,0.1,0.3,7.1,5.0,1.0,0.0,20.0,0.7,0.14,0.0,0.0,0.14,-0.7,-0.7,271.0,322.0,84.2,4161.0,898.0,155.0,175.0,88.6,97.0,111.0,87.4,14.0,19.0,73.7,1.6,12.0,16.0,7.0,2.0,20.0,317.0,5.0,2.0,0.0,51.0,1.0,12.0,0.0,0.0,0.0,0.0,274.0,32.0,16.0,67.0,243.0,7.0,1.0,1.0,1.0,0.0,5.0,11.0,19.0,2.66,15.0,0.0,0.0,2.0,2.0,4.0,0.56,3.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,2.0,4.0,1.0,4.0,10.0,40.0,6.0,123.0,32.0,26.0,21.0,53.0,49.0,8.0,1.0,0.0,7.0,7.0,5.0,0.0,384.0,8.0,70.0,175.0,166.0,19.0,379.0,4.0,10.0,40.0,4.0,1.0,274.0,1314.0,703.0,27.0,13.0,5.0,369.0,297.0,80.5,9.0,7.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,50.0,5.0,7.0,41.7
Robert Snodgrass,sco SCO,"FW,DF",West Ham,33-151,1987,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,35.0,13.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,5.0,3.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Snodgrass,sco SCO,"MF,FW",West Brom,33-151,1987,4.0,4.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.05,0.06,0.01,0.06,3.6,1.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.04,0.0,0.0,71.0,93.0,76.3,1143.0,404.0,41.0,49.0,83.7,23.0,33.0,69.7,5.0,9.0,55.6,-0.2,2.0,8.0,3.0,0.0,11.0,92.0,1.0,0.0,0.0,20.0,1.0,4.0,0.0,0.0,0.0,0.0,57.0,10.0,26.0,67.0,14.0,6.0,0.0,2.0,0.0,1.0,3.0,0.0,5.0,1.37,5.0,0.0,0.0,0.0,0.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,6.0,4.0,1.0,5.0,12.0,41.7,7.0,52.0,15.0,28.8,19.0,21.0,12.0,6.0,2.0,0.0,4.0,1.0,7.0,0.0,127.0,10.0,33.0,67.0,37.0,5.0,126.0,3.0,5.0,60.0,3.0,1.0,78.0,443.0,174.0,11.0,4.0,3.0,87.0,58.0,66.7,2.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,40.0,6.0,8.0,42.9
Cédric Soares,pt POR,DF,Arsenal,29-158,1991,5.0,4.0,366.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,0.1,0.1,0.8,0.02,0.19,0.21,0.02,0.21,4.1,3.0,0.0,1.0,0.0,0.74,0.0,0.0,0.0,0.03,-0.1,-0.1,162.0,225.0,72.0,2894.0,1089.0,79.0,96.0,82.3,66.0,83.0,79.5,17.0,42.0,40.5,0.2,4.0,19.0,6.0,2.0,14.0,188.0,37.0,8.0,0.0,31.0,7.0,12.0,0.0,0.0,0.0,0.0,127.0,41.0,57.0,21.0,159.0,10.0,29.0,2.0,1.0,8.0,9.0,8.0,9.0,2.21,6.0,1.0,2.0,0.0,0.0,2.0,0.49,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,1.0,0.0,2.0,12.0,16.7,10.0,55.0,22.0,40.0,28.0,16.0,11.0,9.0,1.0,0.0,8.0,4.0,7.0,0.0,261.0,14.0,67.0,121.0,84.0,5.0,225.0,4.0,4.0,100.0,4.0,0.0,141.0,694.0,424.0,18.0,5.0,3.0,177.0,165.0,93.2,3.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,32.0,5.0,7.0,41.7
Tomáš Souček,cz CZE,MF,West Ham,25-344,1995,22.0,22.0,1980.0,8.0,0.0,0.0,0.0,3.0,0.0,0.36,0.0,0.36,0.36,0.36,5.5,5.5,0.6,0.25,0.03,0.28,0.25,0.28,22.0,38.0,17.0,0.0,44.7,1.73,0.77,0.21,0.47,0.15,2.5,2.5,638.0,852.0,74.9,12294.0,3194.0,265.0,354.0,74.9,254.0,335.0,75.8,106.0,131.0,80.9,-0.6,9.0,52.0,5.0,0.0,63.0,835.0,17.0,13.0,0.0,180.0,22.0,4.0,3.0,1.0,2.0,0.0,485.0,136.0,231.0,69.0,596.0,94.0,0.0,4.0,1.0,17.0,17.0,17.0,24.0,1.09,14.0,2.0,1.0,4.0,3.0,4.0,0.18,2.0,0.0,0.0,2.0,0.0,0.0,45.0,26.0,18.0,22.0,5.0,13.0,50.0,26.0,37.0,327.0,90.0,27.5,111.0,167.0,49.0,26.0,5.0,0.0,21.0,25.0,74.0,1.0,1104.0,83.0,324.0,602.0,233.0,63.0,1090.0,10.0,15.0,66.7,10.0,0.0,499.0,2507.0,1103.0,41.0,17.0,1.0,764.0,620.0,81.2,16.0,10.0,0.0,41.0,31.0,0.0,0.0,0.0,0.0,281.0,120.0,71.0,62.8
Çağlar Söyüncü,tr TUR,DF,Leicester City,24-258,1996,9.0,5.0,559.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.03,0.01,0.04,0.03,0.04,6.2,3.0,1.0,0.0,33.3,0.48,0.16,0.0,0.0,0.06,-0.2,-0.2,319.0,366.0,87.2,6247.0,2130.0,111.0,125.0,88.8,163.0,176.0,92.6,40.0,59.0,67.8,-0.1,1.0,17.0,0.0,0.0,21.0,349.0,17.0,12.0,0.0,20.0,7.0,1.0,0.0,0.0,0.0,0.0,283.0,23.0,60.0,99.0,229.0,23.0,5.0,3.0,0.0,4.0,4.0,1.0,2.0,0.32,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,4.0,0.0,2.0,6.0,33.3,4.0,53.0,20.0,37.7,30.0,21.0,2.0,9.0,4.0,0.0,5.0,4.0,38.0,1.0,433.0,57.0,248.0,207.0,13.0,8.0,416.0,2.0,2.0,100.0,2.0,0.0,256.0,1795.0,1109.0,17.0,4.0,0.0,289.0,285.0,98.6,0.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,67.0,15.0,14.0,51.7
Zack Steffen,us USA,GK,Manchester City,25-309,1995,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,82.1,512.0,236.0,8.0,8.0,100.0,8.0,8.0,100.0,7.0,12.0,58.3,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,6.0,3.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,27.0,29.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,15.0,32.0,11.0,0.0,0.0,0.0,17.0,17.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Dale Stephens,eng ENG,MF,Burnley,31-238,1989,6.0,3.0,251.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.07,0.0,0.07,0.07,0.07,2.8,4.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.05,-0.2,-0.2,98.0,119.0,82.4,1804.0,527.0,43.0,48.0,89.6,37.0,44.0,84.1,16.0,22.0,72.7,0.0,0.0,7.0,3.0,0.0,12.0,118.0,1.0,1.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,23.0,18.0,10.0,95.0,9.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,4.0,1.0,4.0,7.0,57.1,3.0,44.0,14.0,31.8,15.0,24.0,5.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,144.0,4.0,33.0,89.0,28.0,5.0,143.0,1.0,1.0,100.0,1.0,0.0,80.0,314.0,152.0,2.0,0.0,0.0,81.0,75.0,92.6,0.0,5.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,49.0,5.0,4.0,55.6
Jack Stephens,eng ENG,DF,Southampton,27-009,1994,11.0,10.0,945.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.03,0.04,0.06,0.03,0.06,10.5,3.0,1.0,0.0,33.3,0.29,0.1,0.0,0.0,0.09,-0.3,-0.3,522.0,646.0,80.8,11157.0,3694.0,138.0,164.0,84.1,297.0,333.0,89.2,80.0,135.0,59.3,-0.4,6.0,38.0,7.0,0.0,32.0,619.0,27.0,13.0,1.0,82.0,10.0,0.0,0.0,0.0,0.0,0.0,458.0,41.0,147.0,57.0,526.0,37.0,14.0,1.0,0.0,12.0,6.0,8.0,9.0,0.86,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,13.0,9.0,1.0,10.0,24.0,41.7,14.0,89.0,29.0,32.6,51.0,35.0,3.0,21.0,9.0,0.0,12.0,11.0,62.0,0.0,772.0,85.0,375.0,417.0,23.0,6.0,745.0,1.0,1.0,100.0,1.0,0.0,455.0,2382.0,1266.0,38.0,4.0,0.0,508.0,500.0,98.4,2.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,123.0,19.0,10.0,65.5
Raheem Sterling,eng ENG,FW,Manchester City,26-059,1994,19.0,17.0,1529.0,7.0,4.0,0.0,1.0,1.0,0.0,0.41,0.24,0.65,0.41,0.65,7.1,6.4,2.2,0.42,0.13,0.55,0.38,0.5,17.0,39.0,18.0,2.0,46.2,2.3,1.06,0.18,0.39,0.17,-0.1,0.6,560.0,661.0,84.7,7365.0,1445.0,372.0,415.0,89.6,155.0,175.0,88.6,13.0,23.0,56.5,1.8,21.0,28.0,16.0,2.0,37.0,646.0,15.0,2.0,2.0,123.0,6.0,21.0,3.0,1.0,0.0,0.0,575.0,48.0,38.0,62.0,569.0,17.0,7.0,4.0,1.0,4.0,15.0,27.0,58.0,3.41,38.0,0.0,8.0,5.0,7.0,10.0,0.59,5.0,0.0,2.0,2.0,1.0,0.0,15.0,14.0,2.0,10.0,3.0,5.0,15.0,33.3,10.0,195.0,56.0,28.7,23.0,88.0,84.0,15.0,1.0,0.0,14.0,4.0,1.0,0.0,879.0,3.0,46.0,373.0,524.0,145.0,862.0,42.0,77.0,54.5,44.0,1.0,751.0,3669.0,2260.0,144.0,34.0,35.0,997.0,743.0,74.5,35.0,54.0,0.0,22.0,25.0,7.0,1.0,0.0,0.0,72.0,3.0,11.0,21.4
Enda Stevens,ie IRL,DF,Sheffield Utd,30-211,1990,15.0,15.0,1350.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.02,0.02,0.05,0.02,0.05,15.0,9.0,2.0,0.0,22.2,0.6,0.13,0.0,0.0,0.04,-0.4,-0.4,579.0,739.0,78.3,10102.0,4254.0,284.0,308.0,92.2,229.0,289.0,79.2,59.0,121.0,48.8,-0.3,5.0,47.0,15.0,2.0,61.0,645.0,94.0,6.0,5.0,81.0,12.0,27.0,0.0,0.0,0.0,0.0,456.0,116.0,167.0,560.0,38.0,40.0,88.0,0.0,6.0,7.0,14.0,16.0,12.0,0.8,11.0,0.0,0.0,0.0,1.0,2.0,0.13,1.0,0.0,0.0,0.0,1.0,0.0,29.0,15.0,15.0,10.0,4.0,9.0,26.0,34.6,17.0,179.0,47.0,26.3,86.0,60.0,33.0,34.0,6.0,0.0,28.0,19.0,49.0,1.0,907.0,62.0,278.0,411.0,261.0,22.0,814.0,10.0,18.0,55.6,11.0,0.0,510.0,2382.0,1279.0,54.0,14.0,4.0,551.0,512.0,92.9,11.0,12.0,0.0,15.0,4.0,2.0,0.0,0.0,0.0,161.0,22.0,16.0,57.9
John Stones,eng ENG,DF,Manchester City,26-253,1994,12.0,12.0,1080.0,2.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,1.2,1.2,0.1,0.1,0.01,0.1,0.1,0.1,12.0,5.0,2.0,0.0,40.0,0.42,0.17,0.4,1.0,0.23,0.8,0.8,1012.0,1073.0,94.3,19730.0,5093.0,375.0,389.0,96.4,495.0,514.0,96.3,133.0,153.0,86.9,-0.1,1.0,73.0,0.0,0.0,44.0,1055.0,18.0,13.0,1.0,82.0,22.0,1.0,0.0,0.0,0.0,0.0,935.0,56.0,82.0,128.0,889.0,30.0,5.0,3.0,0.0,9.0,1.0,7.0,6.0,0.5,6.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,6.0,3.0,0.0,4.0,6.0,66.7,2.0,55.0,18.0,32.7,25.0,28.0,2.0,18.0,6.0,0.0,12.0,5.0,29.0,0.0,1139.0,100.0,423.0,739.0,49.0,6.0,1123.0,4.0,4.0,100.0,4.0,0.0,861.0,5371.0,2873.0,103.0,9.0,0.0,957.0,946.0,98.9,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,111.0,26.0,12.0,68.4
Pascal Struijk,nl NED,"DF,MF",Leeds United,21-178,1999,12.0,10.0,920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.02,0.01,0.03,0.02,0.03,10.2,3.0,1.0,0.0,33.3,0.29,0.1,0.0,0.0,0.08,-0.2,-0.2,595.0,673.0,88.4,12881.0,3318.0,157.0,176.0,89.2,337.0,360.0,93.6,96.0,127.0,75.6,-0.1,1.0,26.0,2.0,0.0,27.0,657.0,16.0,14.0,0.0,46.0,16.0,1.0,0.0,0.0,0.0,0.0,503.0,62.0,108.0,496.0,113.0,43.0,2.0,2.0,0.0,12.0,2.0,5.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,14.0,5.0,0.0,3.0,13.0,23.1,10.0,154.0,51.0,33.1,81.0,62.0,11.0,15.0,5.0,0.0,10.0,17.0,44.0,0.0,782.0,119.0,466.0,320.0,43.0,4.0,766.0,3.0,3.0,100.0,3.0,1.0,434.0,2701.0,1594.0,15.0,3.0,0.0,554.0,531.0,95.8,4.0,2.0,0.0,10.0,4.0,0.0,0.0,1.0,0.0,121.0,27.0,21.0,56.3
Matt Targett,eng ENG,DF,Aston Villa,25-140,1995,20.0,20.0,1784.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.05,0.05,0.0,0.05,0.2,0.2,1.2,0.01,0.06,0.07,0.01,0.07,19.8,5.0,2.0,1.0,40.0,0.25,0.1,0.0,0.0,0.04,-0.2,-0.2,832.0,1088.0,76.5,14898.0,7028.0,382.0,440.0,86.8,326.0,415.0,78.6,93.0,175.0,53.1,-0.2,17.0,76.0,29.0,4.0,124.0,883.0,205.0,21.0,0.0,133.0,23.0,45.0,2.0,0.0,1.0,1.0,554.0,274.0,260.0,681.0,113.0,76.0,182.0,4.0,7.0,20.0,33.0,36.0,36.0,1.82,28.0,5.0,0.0,0.0,2.0,5.0,0.25,3.0,1.0,0.0,0.0,1.0,0.0,51.0,30.0,29.0,13.0,9.0,29.0,53.0,54.7,24.0,185.0,65.0,35.1,95.0,58.0,32.0,38.0,8.0,0.0,30.0,19.0,63.0,1.0,1273.0,90.0,372.0,576.0,367.0,25.0,1072.0,9.0,11.0,81.8,9.0,1.0,634.0,2151.0,1095.0,49.0,12.0,1.0,731.0,676.0,92.5,8.0,2.0,0.0,12.0,10.0,0.0,0.0,1.0,0.0,208.0,48.0,27.0,64.0
James Tarkowski,eng ENG,DF,Burnley,28-078,1992,19.0,19.0,1710.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.4,0.06,0.02,0.07,0.06,0.07,19.0,11.0,3.0,0.0,27.3,0.58,0.16,0.0,0.0,0.1,-1.1,-1.1,366.0,530.0,69.1,9071.0,3193.0,100.0,138.0,72.5,161.0,207.0,77.8,103.0,172.0,59.9,-0.4,4.0,25.0,1.0,0.0,25.0,511.0,19.0,17.0,1.0,90.0,28.0,1.0,0.0,0.0,0.0,0.0,240.0,76.0,214.0,63.0,332.0,79.0,2.0,0.0,4.0,12.0,6.0,11.0,11.0,0.58,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,25.0,38.0,5.0,1.0,21.0,30.0,70.0,9.0,128.0,55.0,43.0,87.0,38.0,3.0,36.0,20.0,0.0,16.0,23.0,121.0,1.0,784.0,145.0,453.0,293.0,62.0,45.0,767.0,2.0,2.0,100.0,2.0,0.0,287.0,1386.0,656.0,14.0,0.0,1.0,380.0,353.0,92.9,7.0,3.0,0.0,21.0,13.0,2.0,0.0,0.0,0.0,166.0,91.0,30.0,75.2
